customer_id,visit_date,device_type,user_type,marketing_channel,product_id,product_category,unit_price,quantity,discount_percent,discount_amount,revenue,pages_viewed,time_on_site_sec,added_to_cart,purchased,cart_abandoned,rating,review_helpful_votes,payment_method,day_of_month,month_number,visit_weekday,visit_season,session_duration_bucket,visit_year,visit_quarter,month_name
7777,02-08-2024,Desktop,Returning User,Social Media,70,Beauty & Personal Care,377.43,3,10,113.23,0,24,1414,Added,Not Purchased,Abandoned,4,0,Net Banking,2,8,Friday,Autumn,Very Long,2024,Q3,August
6503,06-10-2024,Mobile,New User,Referral,689,Beauty & Personal Care,365.44,3,0,0,1096.32,17,394,Added,Purchased,Not Abandoned,5,37,Cash on Delivery,6,10,Sunday,Spring,Very Short,2024,Q4,October
2559,07-05-2024,Desktop,New User,Email Campaign,673,Grocery,1102.76,4,10,441.1,3969.94,14,1286,Added,Purchased,Not Abandoned,5,25,Cash on Delivery,7,5,Tuesday,Summer,Long,2024,Q2,May
2690,05-12-2024,Tablet,Returning User,Paid Ads,537,Toys & Baby,1894.36,3,5,284.15,0,12,1377,Not Added,Not Purchased,Not Abandoned,4,0,UPI,5,12,Thursday,Winter,Very Long,2024,Q4,December
8895,17-09-2024,Mobile,New User,Email Campaign,670,Electronics,200.66,3,15,90.3,0,16,1215,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,17,9,Tuesday,Spring,Long,2024,Q3,September
5675,07-07-2024,Desktop,New User,Referral,499,Grocery,1011.98,3,15,455.39,0,7,131,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,7,7,Sunday,Autumn,Very Short,2024,Q3,July
3481,30-07-2024,Mobile,Returning User,Email Campaign,16,Electronics,249.42,1,30,74.83,174.59,16,1198,Added,Purchased,Not Abandoned,4,47,Cash on Delivery,30,7,Tuesday,Autumn,Long,2024,Q3,July
2289,15-08-2024,Tablet,Returning User,Email Campaign,86,Books,1620.06,2,25,810.03,0,17,1088,Not Added,Not Purchased,Not Abandoned,4,0,EMI,15,8,Thursday,Autumn,Long,2024,Q3,August
2155,28-02-2024,Mobile,New User,Email Campaign,430,Beauty & Personal Care,1086.3,4,0,0,4345.2,23,1275,Added,Purchased,Not Abandoned,4,0,Debit Card,28,2,Wednesday,Winter,Long,2024,Q1,February
9278,01-04-2024,Mobile,New User,Direct,18,Fashion,226.48,2,0,0,0,14,989,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,1,4,Monday,Summer,Long,2024,Q2,April
9785,07-09-2024,Mobile,Returning User,Organic Search,219,Books,1704.82,4,15,1022.89,5796.39,8,838,Added,Purchased,Not Abandoned,4,37,Cash on Delivery,7,9,Saturday,Spring,Short,2024,Q3,September
4541,09-06-2024,Tablet,Returning User,Social Media,769,Beauty & Personal Care,839.16,4,30,1006.99,0,14,1309,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,9,6,Sunday,Autumn,Long,2024,Q2,June
2814,13-10-2024,Desktop,Returning User,Social Media,551,Home & Kitchen,964.35,3,25,723.26,2169.79,11,17,Added,Purchased,Not Abandoned,4,36,Cash on Delivery,13,10,Sunday,Spring,Very Short,2024,Q4,October
4769,10-07-2024,Mobile,New User,Paid Ads,126,Home & Kitchen,1485.37,4,25,1485.37,0,4,1214,Added,Not Purchased,Abandoned,4,0,Debit Card,10,7,Wednesday,Autumn,Long,2024,Q3,July
2229,25-01-2024,Mobile,New User,Paid Ads,94,Books,438.43,3,0,0,0,10,129,Not Added,Not Purchased,Not Abandoned,4,0,EMI,25,1,Thursday,Winter,Very Short,2024,Q1,January
5946,30-08-2024,Desktop,Returning User,Direct,680,Toys & Baby,1169.35,1,5,58.47,0,22,1534,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,30,8,Friday,Autumn,Very Long,2024,Q3,August
6633,10-08-2024,Mobile,Returning User,Social Media,800,Sports & Fitness,134.77,3,0,0,0,3,1727,Added,Not Purchased,Abandoned,4,0,Net Banking,10,8,Saturday,Autumn,Very Long,2024,Q3,August
9866,13-05-2024,Desktop,New User,Organic Search,526,Beauty & Personal Care,705.03,4,5,141.01,0,24,371,Added,Not Purchased,Abandoned,4,0,Credit Card,13,5,Monday,Summer,Very Short,2024,Q2,May
3869,15-10-2024,Desktop,New User,Paid Ads,554,Electronics,828.06,2,10,165.61,0,10,1706,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,15,10,Tuesday,Spring,Very Long,2024,Q4,October
2780,08-05-2024,Desktop,Returning User,Direct,364,Grocery,1047.29,4,25,1047.29,3141.87,12,674,Added,Purchased,Not Abandoned,5,18,UPI,8,5,Wednesday,Summer,Short,2024,Q2,May
2200,11-02-2024,Desktop,New User,Email Campaign,889,Toys & Baby,1469.77,1,15,220.47,1249.3,8,742,Added,Purchased,Not Abandoned,1,38,Debit Card,11,2,Sunday,Winter,Short,2024,Q1,February
4394,14-02-2024,Desktop,Returning User,Email Campaign,796,Toys & Baby,1338.72,2,0,0,0,13,1014,Added,Not Purchased,Abandoned,4,0,EMI,14,2,Wednesday,Winter,Long,2024,Q1,February
6409,25-11-2024,Mobile,New User,Referral,116,Electronics,952.9,2,10,190.58,1715.22,22,816,Added,Purchased,Not Abandoned,5,26,UPI,25,11,Monday,Spring,Short,2024,Q4,November
1599,17-05-2024,Desktop,Returning User,Direct,823,Grocery,169.41,2,5,16.94,321.88,22,142,Added,Purchased,Not Abandoned,4,43,EMI,17,5,Friday,Summer,Very Short,2024,Q2,May
7830,31-05-2024,Mobile,New User,Email Campaign,54,Toys & Baby,963.68,3,5,144.55,0,21,1041,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,31,5,Friday,Summer,Long,2024,Q2,May
5140,21-04-2024,Desktop,New User,Social Media,147,Sports & Fitness,288.76,4,10,115.5,0,11,872,Added,Not Purchased,Abandoned,4,0,UPI,21,4,Sunday,Summer,Short,2024,Q2,April
8137,26-09-2024,Desktop,New User,Referral,185,Sports & Fitness,277.84,3,0,0,0,14,820,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,26,9,Thursday,Spring,Short,2024,Q3,September
5171,09-08-2024,Desktop,New User,Email Campaign,16,Grocery,1121.58,1,0,0,0,4,1257,Not Added,Not Purchased,Not Abandoned,4,0,EMI,9,8,Friday,Autumn,Long,2024,Q3,August
2399,24-11-2024,Tablet,Returning User,Organic Search,870,Sports & Fitness,294.42,4,0,0,0,12,1229,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,24,11,Sunday,Spring,Long,2024,Q4,November
1193,22-11-2024,Tablet,New User,Social Media,524,Books,862.48,2,10,172.5,0,1,1567,Not Added,Not Purchased,Not Abandoned,4,0,UPI,22,11,Friday,Spring,Very Long,2024,Q4,November
6011,27-12-2024,Mobile,New User,Organic Search,596,Home & Kitchen,1772.78,2,5,177.28,3368.28,13,883,Added,Purchased,Not Abandoned,1,48,Credit Card,27,12,Friday,Winter,Short,2024,Q4,December
5854,30-04-2024,Desktop,Returning User,Organic Search,554,Beauty & Personal Care,871.24,4,25,871.24,0,13,1667,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,30,4,Tuesday,Summer,Very Long,2024,Q2,April
8322,01-08-2024,Desktop,Returning User,Social Media,19,Books,661.03,3,20,396.62,0,22,1250,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,1,8,Thursday,Autumn,Long,2024,Q3,August
8894,06-05-2024,Tablet,Returning User,Email Campaign,497,Toys & Baby,1402.07,3,0,0,0,12,1086,Not Added,Not Purchased,Not Abandoned,4,0,EMI,6,5,Monday,Summer,Long,2024,Q2,May
2449,14-09-2024,Mobile,New User,Referral,791,Beauty & Personal Care,1149.9,3,0,0,0,22,988,Added,Not Purchased,Abandoned,4,0,Net Banking,14,9,Saturday,Spring,Long,2024,Q3,September
3831,30-09-2024,Desktop,Returning User,Paid Ads,212,Sports & Fitness,130.24,2,0,0,0,4,1405,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,30,9,Monday,Spring,Very Long,2024,Q3,September
2868,01-04-2024,Desktop,Returning User,Paid Ads,533,Sports & Fitness,84.54,2,0,0,0,24,716,Not Added,Not Purchased,Not Abandoned,4,0,EMI,1,4,Monday,Summer,Short,2024,Q2,April
1960,09-11-2024,Mobile,New User,Referral,394,Fashion,268.43,4,0,0,0,21,252,Added,Not Purchased,Abandoned,4,0,Debit Card,9,11,Saturday,Spring,Very Short,2024,Q4,November
1021,15-04-2024,Desktop,Returning User,Social Media,169,Grocery,456.33,4,20,365.06,0,2,412,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,15,4,Monday,Summer,Very Short,2024,Q2,April
1740,24-12-2024,Mobile,Returning User,Referral,296,Fashion,286.51,4,0,0,0,14,95,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,24,12,Tuesday,Winter,Very Short,2024,Q4,December
5721,06-11-2024,Mobile,Returning User,Organic Search,351,Sports & Fitness,240.56,1,15,36.08,0,19,535,Added,Not Purchased,Abandoned,4,0,EMI,6,11,Wednesday,Spring,Short,2024,Q4,November
2366,07-01-2024,Desktop,Returning User,Organic Search,882,Books,1604.88,1,5,80.24,0,13,902,Not Added,Not Purchased,Not Abandoned,4,0,UPI,7,1,Sunday,Winter,Short,2024,Q1,January
2751,25-05-2024,Mobile,New User,Paid Ads,652,Home & Kitchen,959.57,1,10,95.96,0,8,179,Added,Not Purchased,Abandoned,4,0,EMI,25,5,Saturday,Summer,Very Short,2024,Q2,May
2060,21-05-2024,Mobile,New User,Email Campaign,134,Home & Kitchen,743.53,3,10,223.06,0,4,299,Not Added,Not Purchased,Not Abandoned,4,0,UPI,21,5,Tuesday,Summer,Very Short,2024,Q2,May
7517,27-10-2024,Desktop,Returning User,Referral,534,Electronics,489.25,3,10,146.78,0,17,310,Not Added,Not Purchased,Not Abandoned,4,0,EMI,27,10,Sunday,Spring,Very Short,2024,Q4,October
6720,21-09-2024,Desktop,New User,Organic Search,792,Electronics,156.54,4,20,125.23,0,8,1402,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,21,9,Saturday,Spring,Very Long,2024,Q3,September
9658,19-01-2024,Desktop,Returning User,Social Media,153,Home & Kitchen,1851.36,3,10,555.41,4998.67,20,39,Added,Purchased,Not Abandoned,4,45,EMI,19,1,Friday,Winter,Very Short,2024,Q1,January
2003,02-11-2024,Tablet,New User,Referral,315,Grocery,1023.06,4,25,1023.06,0,1,199,Added,Not Purchased,Abandoned,4,0,Net Banking,2,11,Saturday,Spring,Very Short,2024,Q4,November
2878,20-03-2024,Desktop,New User,Organic Search,42,Beauty & Personal Care,1487.54,1,0,0,0,17,579,Added,Not Purchased,Abandoned,4,0,Credit Card,20,3,Wednesday,Summer,Short,2024,Q1,March
5100,14-05-2024,Mobile,New User,Referral,419,Sports & Fitness,481.37,2,5,48.14,0,24,149,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,14,5,Tuesday,Summer,Very Short,2024,Q2,May
6841,03-03-2024,Mobile,New User,Referral,224,Grocery,821.1,2,0,0,0,3,1450,Added,Not Purchased,Abandoned,4,0,Debit Card,3,3,Sunday,Summer,Very Long,2024,Q1,March
2170,27-02-2024,Desktop,New User,Social Media,342,Toys & Baby,1273.4,4,0,0,5093.6,2,520,Added,Purchased,Not Abandoned,4,29,Cash on Delivery,27,2,Tuesday,Winter,Short,2024,Q1,February
2906,11-07-2024,Mobile,Returning User,Email Campaign,598,Toys & Baby,565.35,4,5,113.07,0,10,1229,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,11,7,Thursday,Autumn,Long,2024,Q3,July
4793,31-01-2024,Tablet,Returning User,Social Media,254,Electronics,805.27,1,0,0,0,4,648,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,31,1,Wednesday,Winter,Short,2024,Q1,January
1162,30-01-2024,Desktop,Returning User,Social Media,208,Electronics,494.38,3,0,0,1483.14,12,487,Added,Purchased,Not Abandoned,3,21,Cash on Delivery,30,1,Tuesday,Winter,Short,2024,Q1,January
4557,13-10-2024,Desktop,Returning User,Paid Ads,322,Home & Kitchen,1335.8,2,0,0,0,20,1699,Added,Not Purchased,Abandoned,4,0,UPI,13,10,Sunday,Spring,Very Long,2024,Q4,October
7826,05-05-2024,Desktop,New User,Referral,251,Home & Kitchen,1236.21,1,5,61.81,0,19,958,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,5,5,Sunday,Summer,Long,2024,Q2,May
5739,24-08-2024,Desktop,Returning User,Paid Ads,691,Grocery,1034.93,1,0,0,0,16,1700,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,24,8,Saturday,Autumn,Very Long,2024,Q3,August
4905,25-12-2024,Desktop,New User,Paid Ads,712,Books,1119.88,1,15,167.98,0,8,963,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,25,12,Wednesday,Winter,Long,2024,Q4,December
5390,19-01-2024,Desktop,New User,Organic Search,188,Sports & Fitness,435,1,0,0,0,20,1685,Not Added,Not Purchased,Not Abandoned,4,0,EMI,19,1,Friday,Winter,Very Long,2024,Q1,January
9520,16-10-2024,Mobile,New User,Social Media,881,Books,914.58,3,0,0,0,22,1122,Added,Not Purchased,Abandoned,4,0,UPI,16,10,Wednesday,Spring,Long,2024,Q4,October
5683,10-02-2024,Desktop,Returning User,Social Media,550,Electronics,839.81,4,10,335.92,0,17,245,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,10,2,Saturday,Winter,Very Short,2024,Q1,February
5808,04-10-2024,Mobile,New User,Email Campaign,75,Fashion,290.6,4,15,174.36,0,23,1465,Added,Not Purchased,Abandoned,4,0,EMI,4,10,Friday,Spring,Very Long,2024,Q4,October
9376,21-04-2024,Desktop,New User,Social Media,160,Fashion,577.25,1,0,0,577.25,22,519,Added,Purchased,Not Abandoned,4,20,Cash on Delivery,21,4,Sunday,Summer,Short,2024,Q2,April
2417,19-02-2024,Desktop,New User,Email Campaign,721,Beauty & Personal Care,834.76,4,20,667.81,0,5,470,Added,Not Purchased,Abandoned,4,0,Net Banking,19,2,Monday,Winter,Short,2024,Q1,February
1863,24-03-2024,Desktop,New User,Direct,644,Home & Kitchen,591.82,1,0,0,0,10,521,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,24,3,Sunday,Summer,Short,2024,Q1,March
5047,13-05-2024,Mobile,New User,Email Campaign,484,Beauty & Personal Care,629.96,4,5,125.99,2393.85,13,235,Added,Purchased,Not Abandoned,1,4,Credit Card,13,5,Monday,Summer,Very Short,2024,Q2,May
3866,23-09-2024,Mobile,New User,Paid Ads,431,Books,996.95,3,15,448.63,0,23,810,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,23,9,Monday,Spring,Short,2024,Q3,September
2825,05-09-2024,Desktop,Returning User,Paid Ads,433,Toys & Baby,1342.48,4,0,0,0,7,1000,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,5,9,Thursday,Spring,Long,2024,Q3,September
2075,22-09-2024,Mobile,Returning User,Email Campaign,139,Sports & Fitness,164.58,2,0,0,0,9,315,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,22,9,Sunday,Spring,Very Short,2024,Q3,September
8901,08-01-2024,Desktop,Returning User,Organic Search,215,Toys & Baby,759.4,4,0,0,0,4,663,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,8,1,Monday,Winter,Short,2024,Q1,January
6528,21-12-2024,Desktop,Returning User,Referral,676,Grocery,1066.81,1,0,0,1066.81,23,1306,Added,Purchased,Not Abandoned,4,8,EMI,21,12,Saturday,Winter,Long,2024,Q4,December
7217,07-06-2024,Mobile,Returning User,Email Campaign,898,Books,236.49,3,15,106.42,0,7,1208,Added,Not Purchased,Abandoned,4,0,Debit Card,7,6,Friday,Autumn,Long,2024,Q2,June
2062,10-02-2024,Desktop,New User,Email Campaign,343,Electronics,575.11,1,25,143.78,0,2,83,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,10,2,Saturday,Winter,Very Short,2024,Q1,February
4070,04-12-2024,Mobile,New User,Direct,200,Books,1669.09,4,0,0,6676.36,19,1611,Added,Purchased,Not Abandoned,5,14,Credit Card,4,12,Wednesday,Winter,Very Long,2024,Q4,December
6586,16-10-2024,Desktop,Returning User,Paid Ads,641,Home & Kitchen,1988.52,4,10,795.41,0,11,270,Added,Not Purchased,Abandoned,4,0,EMI,16,10,Wednesday,Spring,Very Short,2024,Q4,October
5749,31-01-2024,Mobile,Returning User,Direct,887,Grocery,1115.12,2,10,223.02,0,19,98,Added,Not Purchased,Abandoned,4,0,Credit Card,31,1,Wednesday,Winter,Very Short,2024,Q1,January
7253,08-06-2024,Mobile,New User,Referral,267,Sports & Fitness,190.65,4,10,76.26,0,20,1253,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,8,6,Saturday,Autumn,Long,2024,Q2,June
7024,26-11-2024,Mobile,New User,Organic Search,636,Books,449.4,4,15,269.64,0,15,1081,Added,Not Purchased,Abandoned,4,0,Net Banking,26,11,Tuesday,Spring,Long,2024,Q4,November
4719,06-09-2024,Desktop,Returning User,Paid Ads,461,Fashion,506.55,1,0,0,0,24,488,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,6,9,Friday,Spring,Short,2024,Q3,September
8044,12-03-2024,Desktop,Returning User,Paid Ads,758,Home & Kitchen,1667.34,4,10,666.94,0,17,107,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,12,3,Tuesday,Summer,Very Short,2024,Q1,March
3336,12-09-2024,Desktop,New User,Paid Ads,469,Beauty & Personal Care,836.94,2,0,0,0,22,425,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,12,9,Thursday,Spring,Very Short,2024,Q3,September
1721,10-03-2024,Desktop,New User,Direct,306,Books,1632.59,3,10,489.78,0,5,618,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,10,3,Sunday,Summer,Short,2024,Q1,March
9219,08-05-2024,Desktop,Returning User,Social Media,2,Electronics,652.34,1,25,163.08,0,17,1494,Added,Not Purchased,Abandoned,4,0,Net Banking,8,5,Wednesday,Summer,Very Long,2024,Q2,May
1202,12-03-2024,Desktop,New User,Referral,407,Beauty & Personal Care,438.1,3,5,65.72,1248.59,20,479,Added,Purchased,Not Abandoned,2,0,Cash on Delivery,12,3,Tuesday,Summer,Short,2024,Q1,March
3552,10-09-2024,Desktop,Returning User,Paid Ads,614,Grocery,829.91,2,15,248.97,0,1,528,Added,Not Purchased,Abandoned,4,0,Debit Card,10,9,Tuesday,Spring,Short,2024,Q3,September
2029,05-12-2024,Desktop,New User,Email Campaign,752,Books,658.62,3,30,592.76,0,6,46,Added,Not Purchased,Abandoned,4,0,Debit Card,5,12,Thursday,Winter,Very Short,2024,Q4,December
3086,17-01-2024,Mobile,Returning User,Referral,359,Grocery,306.6,4,10,122.64,0,11,712,Added,Not Purchased,Abandoned,4,0,Net Banking,17,1,Wednesday,Winter,Short,2024,Q1,January
4554,08-08-2024,Tablet,Returning User,Referral,821,Books,1446.05,1,0,0,1446.05,21,389,Added,Purchased,Not Abandoned,4,9,Credit Card,8,8,Thursday,Autumn,Very Short,2024,Q3,August
2166,31-03-2024,Tablet,Returning User,Email Campaign,734,Electronics,160.46,1,5,8.02,0,13,937,Not Added,Not Purchased,Not Abandoned,4,0,EMI,31,3,Sunday,Summer,Long,2024,Q1,March
5199,01-10-2024,Mobile,Returning User,Organic Search,293,Beauty & Personal Care,1036.12,1,15,155.42,880.7,22,208,Added,Purchased,Not Abandoned,5,2,Credit Card,1,10,Tuesday,Spring,Very Short,2024,Q4,October
9344,20-02-2024,Tablet,Returning User,Social Media,684,Sports & Fitness,66.11,3,15,29.75,168.58,18,642,Added,Purchased,Not Abandoned,5,28,Debit Card,20,2,Tuesday,Winter,Short,2024,Q1,February
2228,13-05-2024,Mobile,Returning User,Referral,368,Books,1469.82,3,15,661.42,0,17,1716,Not Added,Not Purchased,Not Abandoned,4,0,EMI,13,5,Monday,Summer,Very Long,2024,Q2,May
9338,16-03-2024,Desktop,Returning User,Referral,538,Home & Kitchen,923.45,1,10,92.35,0,19,901,Added,Not Purchased,Abandoned,4,0,EMI,16,3,Saturday,Summer,Short,2024,Q1,March
4699,14-11-2024,Desktop,New User,Paid Ads,56,Toys & Baby,1799.77,4,15,1079.86,0,1,32,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,14,11,Thursday,Spring,Very Short,2024,Q4,November
6331,31-01-2024,Mobile,Returning User,Organic Search,806,Fashion,564.84,3,0,0,0,19,1210,Added,Not Purchased,Abandoned,4,0,Debit Card,31,1,Wednesday,Winter,Long,2024,Q1,January
4974,31-07-2024,Mobile,Returning User,Email Campaign,652,Electronics,465.13,1,5,23.26,0,6,320,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,31,7,Wednesday,Autumn,Very Short,2024,Q3,July
3849,13-02-2024,Desktop,Returning User,Direct,620,Grocery,1157.52,2,0,0,2315.04,10,385,Added,Purchased,Not Abandoned,5,34,EMI,13,2,Tuesday,Winter,Very Short,2024,Q1,February
1981,06-08-2024,Desktop,New User,Organic Search,673,Home & Kitchen,898.6,2,25,449.3,0,17,1396,Added,Not Purchased,Abandoned,4,0,EMI,6,8,Tuesday,Autumn,Very Long,2024,Q3,August
6339,07-10-2024,Desktop,Returning User,Direct,48,Grocery,1021.31,3,10,306.39,2757.54,14,1124,Added,Purchased,Not Abandoned,4,25,Cash on Delivery,7,10,Monday,Spring,Long,2024,Q4,October
9249,01-10-2024,Desktop,Returning User,Paid Ads,662,Books,1456.41,4,15,873.85,0,16,404,Added,Not Purchased,Abandoned,4,0,Credit Card,1,10,Tuesday,Spring,Very Short,2024,Q4,October
5686,13-01-2024,Mobile,New User,Paid Ads,164,Books,963.71,2,20,385.48,0,23,1649,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,13,1,Saturday,Winter,Very Long,2024,Q1,January
6391,09-10-2024,Mobile,Returning User,Email Campaign,98,Fashion,622.45,1,15,93.37,0,15,333,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,9,10,Wednesday,Spring,Very Short,2024,Q4,October
6793,18-04-2024,Tablet,New User,Paid Ads,10,Fashion,281.13,2,0,0,562.26,10,349,Added,Purchased,Not Abandoned,5,47,Debit Card,18,4,Thursday,Summer,Very Short,2024,Q2,April
4496,05-09-2024,Desktop,Returning User,Direct,22,Home & Kitchen,1306.89,4,15,784.13,0,24,1279,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,5,9,Thursday,Spring,Long,2024,Q3,September
2085,17-12-2024,Desktop,Returning User,Email Campaign,890,Grocery,918.23,2,0,0,0,11,434,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,17,12,Tuesday,Winter,Very Short,2024,Q4,December
5561,13-02-2024,Mobile,Returning User,Email Campaign,646,Sports & Fitness,154.16,1,20,30.83,123.33,22,147,Added,Purchased,Not Abandoned,5,29,Credit Card,13,2,Tuesday,Winter,Very Short,2024,Q1,February
8819,12-05-2024,Tablet,Returning User,Paid Ads,420,Fashion,275.93,2,0,0,0,6,826,Added,Not Purchased,Abandoned,4,0,EMI,12,5,Sunday,Summer,Short,2024,Q2,May
3827,12-11-2024,Mobile,Returning User,Social Media,165,Beauty & Personal Care,1373.62,3,0,0,4120.86,5,354,Added,Purchased,Not Abandoned,3,5,UPI,12,11,Tuesday,Spring,Very Short,2024,Q4,November
8842,21-02-2024,Mobile,Returning User,Referral,555,Beauty & Personal Care,1044.93,1,10,104.49,940.44,11,1112,Added,Purchased,Not Abandoned,4,31,Debit Card,21,2,Wednesday,Winter,Long,2024,Q1,February
8688,05-04-2024,Mobile,Returning User,Organic Search,487,Toys & Baby,1305.85,2,15,391.75,0,11,831,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,5,4,Friday,Summer,Short,2024,Q2,April
3202,19-07-2024,Desktop,Returning User,Social Media,546,Fashion,516.52,4,10,206.61,1859.47,22,711,Added,Purchased,Not Abandoned,3,24,Cash on Delivery,19,7,Friday,Autumn,Short,2024,Q3,July
6174,29-12-2024,Mobile,Returning User,Referral,374,Home & Kitchen,1226.08,1,0,0,1226.08,19,1235,Added,Purchased,Not Abandoned,4,17,Net Banking,29,12,Sunday,Winter,Long,2024,Q4,December
7727,17-04-2024,Mobile,New User,Direct,53,Sports & Fitness,81.49,4,15,48.89,277.07,22,1519,Added,Purchased,Not Abandoned,5,2,Credit Card,17,4,Wednesday,Summer,Very Long,2024,Q2,April
5453,20-05-2024,Desktop,New User,Social Media,424,Fashion,108.73,4,0,0,434.92,16,1493,Added,Purchased,Not Abandoned,4,47,Credit Card,20,5,Monday,Summer,Very Long,2024,Q2,May
7293,17-10-2024,Desktop,Returning User,Organic Search,121,Sports & Fitness,351.22,4,5,70.24,0,12,33,Added,Not Purchased,Abandoned,4,0,Credit Card,17,10,Thursday,Spring,Very Short,2024,Q4,October
9197,13-02-2024,Mobile,Returning User,Email Campaign,625,Home & Kitchen,1953.91,1,0,0,1953.91,3,1528,Added,Purchased,Not Abandoned,4,32,Net Banking,13,2,Tuesday,Winter,Very Long,2024,Q1,February
6644,29-04-2024,Desktop,New User,Referral,699,Electronics,242.09,3,10,72.63,653.64,6,1229,Added,Purchased,Not Abandoned,4,22,Debit Card,29,4,Monday,Summer,Long,2024,Q2,April
