customer_id,total_purchases,total_revenue,avg_order_value,product_category,device_type,payment_method,marketing_channel,days_since_purchase,churn_status,is_churned,churn_risk
5533,3,4167.73,1389.243333333333,Beauty & Personal Care,Desktop,Credit Card,Social Media,71,Active,0,High Risk
5534,2,5666.76,2833.38,Books,Mobile,Credit Card,Organic Search,30,Active,0,Low Risk
5537,1,1249.43,1249.43,Beauty & Personal Care,Mobile,Debit Card,Referral,194,Churned,1,Churned
5538,2,940.72,470.36,Electronics,Desktop,Debit Card,Direct,119,Churned,1,Churned
5540,1,580.56,580.56,Sports & Fitness,Mobile,UPI,Organic Search,248,Churned,1,Churned
5541,1,643.98,643.98,Books,Desktop,Net Banking,Direct,250,Churned,1,Churned
5544,1,591.86,591.86,Fashion,Mobile,Credit Card,Organic Search,340,Churned,1,Churned
5545,1,644.84,644.84,Electronics,Mobile,EMI,Organic Search,356,Churned,1,Churned
5552,1,1091.95,1091.95,Grocery,Desktop,Credit Card,Social Media,163,Churned,1,Churned
5553,2,7667.139999999999,3833.5699999999997,Grocery,Mobile,EMI,Social Media,220,Churned,1,Churned
5557,4,6930.64,1732.66,Books,Desktop,Credit Card,Social Media,15,Active,0,Low Risk
5558,1,330.65,330.65,Electronics,Desktop,UPI,Organic Search,246,Churned,1,Churned
5560,1,2349.4,2349.4,Books,Desktop,Net Banking,Organic Search,279,Churned,1,Churned
5561,2,3559.89,1779.945,Beauty & Personal Care,Mobile,Credit Card,Email Campaign,218,Churned,1,Churned
5568,1,791.84,791.84,Electronics,Desktop,Credit Card,Social Media,70,Active,0,High Risk
5569,1,1486.43,1486.43,Grocery,Desktop,UPI,Email Campaign,126,Churned,1,Churned
5573,2,3589.67,1794.835,Grocery,Desktop,Credit Card,Email Campaign,76,Active,0,High Risk
5574,2,3038.9300000000003,1519.4650000000001,Beauty & Personal Care,Desktop,Cash on Delivery,Paid Ads,112,Churned,1,Churned
5578,1,3571.08,3571.08,Toys & Baby,Mobile,UPI,Paid Ads,194,Churned,1,Churned
5580,1,1790.6,1790.6,Beauty & Personal Care,Desktop,Net Banking,Social Media,119,Churned,1,Churned
5581,2,7678.41,3839.205,Beauty & Personal Care,Desktop,Debit Card,Email Campaign,202,Churned,1,Churned
5587,2,1328.86,664.43,Fashion,Desktop,EMI,Organic Search,24,Active,0,Low Risk
5593,1,3227.0,3227.0,Books,Desktop,EMI,Social Media,203,Churned,1,Churned
5595,3,3271.27,1090.4233333333334,Home & Kitchen,Mobile,Net Banking,Social Media,159,Churned,1,Churned
5596,1,2303.3,2303.3,Fashion,Tablet,EMI,Referral,360,Churned,1,Churned
5597,2,1570.8000000000002,785.4000000000001,Sports & Fitness,Desktop,EMI,Organic Search,156,Churned,1,Churned
5599,1,390.62,390.62,Sports & Fitness,Desktop,Credit Card,Organic Search,301,Churned,1,Churned
5601,2,5046.88,2523.44,Beauty & Personal Care,Desktop,Net Banking,Direct,297,Churned,1,Churned
5605,1,1793.48,1793.48,Books,Desktop,UPI,Direct,122,Churned,1,Churned
5606,1,1151.22,1151.22,Toys & Baby,Desktop,EMI,Email Campaign,294,Churned,1,Churned
5607,1,1332.66,1332.66,Toys & Baby,Desktop,Credit Card,Paid Ads,196,Churned,1,Churned
5609,1,2748.3,2748.3,Books,Mobile,EMI,Paid Ads,214,Churned,1,Churned
5610,1,277.34,277.34,Books,Desktop,Debit Card,Direct,298,Churned,1,Churned
5611,1,1745.14,1745.14,Electronics,Mobile,Credit Card,Referral,167,Churned,1,Churned
5612,1,475.44,475.44,Sports & Fitness,Tablet,Net Banking,Paid Ads,311,Churned,1,Churned
5614,1,563.73,563.73,Beauty & Personal Care,Mobile,Debit Card,Social Media,167,Churned,1,Churned
5615,2,2101.19,1050.595,Books,Mobile,Net Banking,Organic Search,228,Churned,1,Churned
5617,1,278.64,278.64,Sports & Fitness,Mobile,EMI,Direct,67,Active,0,High Risk
5627,1,3737.79,3737.79,Toys & Baby,Mobile,Credit Card,Referral,236,Churned,1,Churned
5630,2,1151.0900000000001,575.5450000000001,Beauty & Personal Care,Desktop,Cash on Delivery,Paid Ads,22,Active,0,Low Risk
5631,1,499.9,499.9,Fashion,Desktop,UPI,Organic Search,310,Churned,1,Churned
5634,1,254.67,254.67,Fashion,Mobile,Net Banking,Organic Search,28,Active,0,Low Risk
5635,2,8180.68,4090.34,Books,Desktop,Net Banking,Email Campaign,197,Churned,1,Churned
5639,1,1712.44,1712.44,Sports & Fitness,Desktop,UPI,Email Campaign,361,Churned,1,Churned
5640,1,459.4,459.4,Sports & Fitness,Mobile,Net Banking,Email Campaign,251,Churned,1,Churned
5642,1,548.44,548.44,Books,Desktop,Net Banking,Social Media,158,Churned,1,Churned
5643,2,1160.69,580.345,Electronics,Mobile,Net Banking,Referral,108,Churned,1,Churned
5644,1,1070.96,1070.96,Sports & Fitness,Desktop,Debit Card,Social Media,92,Churned,1,Churned
5648,1,216.78,216.78,Sports & Fitness,Desktop,Cash on Delivery,Social Media,301,Churned,1,Churned
5651,1,876.37,876.37,Grocery,Mobile,Debit Card,Email Campaign,67,Active,0,High Risk
5652,2,2492.8999999999996,1246.4499999999998,Grocery,Desktop,EMI,Direct,44,Active,0,Medium Risk
5659,1,1153.28,1153.28,Books,Mobile,Cash on Delivery,Paid Ads,361,Churned,1,Churned
5661,1,2823.96,2823.96,Home & Kitchen,Desktop,Cash on Delivery,Paid Ads,315,Churned,1,Churned
5665,1,469.09,469.09,Electronics,Desktop,EMI,Organic Search,37,Active,0,Medium Risk
5666,1,946.73,946.73,Grocery,Desktop,Credit Card,Email Campaign,53,Active,0,Medium Risk
5667,1,2610.47,2610.47,Toys & Baby,Tablet,Debit Card,Referral,253,Churned,1,Churned
5668,1,2285.5,2285.5,Grocery,Mobile,Debit Card,Organic Search,194,Churned,1,Churned
5669,3,4882.39,1627.4633333333334,Grocery,Desktop,Cash on Delivery,Email Campaign,235,Churned,1,Churned
5671,1,1765.91,1765.91,Toys & Baby,Desktop,Cash on Delivery,Organic Search,210,Churned,1,Churned
5673,1,1062.0,1062.0,Sports & Fitness,Mobile,EMI,Paid Ads,303,Churned,1,Churned
5674,2,1245.6399999999999,622.8199999999999,Grocery,Desktop,UPI,Organic Search,234,Churned,1,Churned
5675,1,1180.09,1180.09,Books,Mobile,EMI,Organic Search,303,Churned,1,Churned
5676,1,907.08,907.08,Books,Mobile,Net Banking,Direct,58,Active,0,Medium Risk
5677,1,370.56,370.56,Grocery,Tablet,EMI,Email Campaign,351,Churned,1,Churned
5679,1,3437.48,3437.48,Books,Mobile,Debit Card,Email Campaign,284,Churned,1,Churned
5681,1,3379.94,3379.94,Books,Mobile,EMI,Paid Ads,125,Churned,1,Churned
5682,1,1529.45,1529.45,Electronics,Desktop,Credit Card,Email Campaign,26,Active,0,Low Risk
5684,2,3551.24,1775.62,Beauty & Personal Care,Desktop,Credit Card,Direct,112,Churned,1,Churned
5686,1,2532.53,2532.53,Beauty & Personal Care,Desktop,Cash on Delivery,Organic Search,310,Churned,1,Churned
5687,1,862.64,862.64,Grocery,Mobile,Cash on Delivery,Direct,253,Churned,1,Churned
5688,2,3969.02,1984.51,Beauty & Personal Care,Mobile,Credit Card,Email Campaign,211,Churned,1,Churned
5690,1,920.54,920.54,Home & Kitchen,Desktop,EMI,Email Campaign,17,Active,0,Low Risk
5694,1,2481.91,2481.91,Home & Kitchen,Desktop,Cash on Delivery,Direct,258,Churned,1,Churned
5696,1,3156.37,3156.37,Toys & Baby,Mobile,Credit Card,Email Campaign,110,Churned,1,Churned
5697,1,345.63,345.63,Electronics,Desktop,Credit Card,Direct,73,Active,0,High Risk
5698,1,2775.34,2775.34,Toys & Baby,Tablet,Credit Card,Email Campaign,238,Churned,1,Churned
5702,1,294.26,294.26,Grocery,Tablet,Net Banking,Organic Search,202,Churned,1,Churned
5703,1,1401.94,1401.94,Fashion,Desktop,EMI,Organic Search,126,Churned,1,Churned
5707,1,2424.23,2424.23,Electronics,Desktop,UPI,Paid Ads,307,Churned,1,Churned
5709,2,3759.04,1879.52,Fashion,Mobile,Debit Card,Referral,17,Active,0,Low Risk
5710,2,6117.19,3058.595,Electronics,Desktop,Credit Card,Email Campaign,60,Active,0,Medium Risk
5714,1,422.94,422.94,Toys & Baby,Desktop,Credit Card,Referral,358,Churned,1,Churned
5720,2,5847.68,2923.84,Books,Mobile,Debit Card,Direct,38,Active,0,Medium Risk
5722,1,1102.16,1102.16,Books,Desktop,Debit Card,Referral,187,Churned,1,Churned
5723,1,1612.0,1612.0,Books,Mobile,EMI,Email Campaign,222,Churned,1,Churned
5724,1,854.45,854.45,Books,Desktop,Debit Card,Social Media,253,Churned,1,Churned
5725,2,4757.410000000001,2378.7050000000004,Books,Desktop,Credit Card,Paid Ads,133,Churned,1,Churned
5727,1,750.8,750.8,Books,Desktop,Credit Card,Email Campaign,191,Churned,1,Churned
5729,1,992.72,992.72,Electronics,Desktop,EMI,Paid Ads,123,Churned,1,Churned
5730,1,761.88,761.88,Toys & Baby,Desktop,UPI,Organic Search,264,Churned,1,Churned
5736,1,361.68,361.68,Electronics,Desktop,Credit Card,Direct,207,Churned,1,Churned
5737,1,1497.16,1497.16,Books,Mobile,Net Banking,Referral,280,Churned,1,Churned
5738,1,728.72,728.72,Books,Mobile,EMI,Direct,309,Churned,1,Churned
5740,3,7861.7,2620.5666666666666,Grocery,Desktop,Debit Card,Email Campaign,123,Churned,1,Churned
5742,1,2210.87,2210.87,Electronics,Desktop,Net Banking,Direct,329,Churned,1,Churned
5745,1,257.17,257.17,Fashion,Mobile,Net Banking,Email Campaign,272,Churned,1,Churned
5747,1,712.32,712.32,Sports & Fitness,Desktop,EMI,Email Campaign,326,Churned,1,Churned
5748,2,2531.29,1265.645,Beauty & Personal Care,Desktop,UPI,Paid Ads,255,Churned,1,Churned
5749,2,1525.8200000000002,762.9100000000001,Electronics,Desktop,Cash on Delivery,Organic Search,121,Churned,1,Churned
5751,2,1727.17,863.585,Electronics,Desktop,Net Banking,Email Campaign,135,Churned,1,Churned
5754,2,2924.19,1462.095,Fashion,Desktop,Credit Card,Paid Ads,127,Churned,1,Churned
5755,2,3578.55,1789.275,Electronics,Desktop,Debit Card,Organic Search,31,Active,0,Medium Risk
5756,2,6746.84,3373.42,Toys & Baby,Desktop,Cash on Delivery,Email Campaign,10,Active,0,Low Risk
5757,2,6397.4,3198.7,Beauty & Personal Care,Desktop,Net Banking,Email Campaign,50,Active,0,Medium Risk
5760,2,7326.25,3663.125,Books,Mobile,Cash on Delivery,Direct,189,Churned,1,Churned
5763,2,3507.06,1753.53,Beauty & Personal Care,Desktop,Net Banking,Direct,222,Churned,1,Churned
5764,1,617.48,617.48,Sports & Fitness,Desktop,Net Banking,Email Campaign,360,Churned,1,Churned
5766,1,774.99,774.99,Toys & Baby,Desktop,Credit Card,Email Campaign,280,Churned,1,Churned
5767,2,2244.07,1122.035,Fashion,Mobile,Cash on Delivery,Email Campaign,49,Active,0,Medium Risk
5770,2,5324.23,2662.115,Fashion,Desktop,Credit Card,Email Campaign,254,Churned,1,Churned
5771,2,4523.67,2261.835,Beauty & Personal Care,Desktop,Debit Card,Direct,15,Active,0,Low Risk
5774,1,357.36,357.36,Fashion,Desktop,Debit Card,Email Campaign,261,Churned,1,Churned
5775,1,186.55,186.55,Electronics,Desktop,Debit Card,Email Campaign,89,Active,0,High Risk
5776,2,3154.48,1577.24,Home & Kitchen,Desktop,Cash on Delivery,Direct,98,Churned,1,Churned
5777,1,2031.06,2031.06,Toys & Baby,Desktop,Cash on Delivery,Organic Search,111,Churned,1,Churned
5778,2,6754.82,3377.41,Beauty & Personal Care,Desktop,Debit Card,Direct,36,Active,0,Medium Risk
5779,1,5844.78,5844.78,Toys & Baby,Desktop,Cash on Delivery,Direct,42,Active,0,Medium Risk
5780,1,3272.59,3272.59,Toys & Baby,Desktop,Cash on Delivery,Paid Ads,212,Churned,1,Churned
5781,2,2517.3900000000003,1258.6950000000002,Sports & Fitness,Mobile,Credit Card,Direct,142,Churned,1,Churned
5782,1,2711.56,2711.56,Toys & Baby,Mobile,Debit Card,Social Media,79,Active,0,High Risk
5785,1,865.06,865.06,Sports & Fitness,Desktop,EMI,Paid Ads,288,Churned,1,Churned
5787,1,2778.81,2778.81,Home & Kitchen,Mobile,UPI,Referral,60,Active,0,Medium Risk
5791,1,1268.46,1268.46,Fashion,Desktop,Credit Card,Email Campaign,115,Churned,1,Churned
5792,1,958.41,958.41,Beauty & Personal Care,Desktop,EMI,Direct,282,Churned,1,Churned
5793,3,7953.709999999999,2651.236666666666,Beauty & Personal Care,Mobile,Cash on Delivery,Organic Search,62,Active,0,High Risk
5798,3,4788.68,1596.2266666666667,Electronics,Desktop,Credit Card,Direct,11,Active,0,Low Risk
5799,1,361.09,361.09,Grocery,Desktop,Cash on Delivery,Social Media,75,Active,0,High Risk
5800,1,419.94,419.94,Sports & Fitness,Mobile,Credit Card,Email Campaign,204,Churned,1,Churned
5801,1,495.59,495.59,Sports & Fitness,Desktop,Debit Card,Referral,174,Churned,1,Churned
5804,2,2556.78,1278.39,Fashion,Desktop,Credit Card,Paid Ads,296,Churned,1,Churned
5805,1,384.64,384.64,Fashion,Desktop,Cash on Delivery,Direct,144,Churned,1,Churned
5808,2,6736.77,3368.385,Books,Desktop,Credit Card,Email Campaign,259,Churned,1,Churned
5812,1,171.39,171.39,Fashion,Mobile,Net Banking,Referral,354,Churned,1,Churned
5813,1,1580.76,1580.76,Home & Kitchen,Tablet,Credit Card,Social Media,110,Churned,1,Churned
5817,1,742.07,742.07,Grocery,Desktop,Cash on Delivery,Social Media,126,Churned,1,Churned
5823,1,250.03,250.03,Grocery,Mobile,Cash on Delivery,Social Media,201,Churned,1,Churned
5824,1,1914.12,1914.12,Grocery,Mobile,Net Banking,Email Campaign,22,Active,0,Low Risk
5825,2,1723.68,861.84,Beauty & Personal Care,Mobile,Credit Card,Organic Search,79,Active,0,High Risk
5826,1,1313.32,1313.32,Sports & Fitness,Mobile,Debit Card,Direct,228,Churned,1,Churned
5827,1,6661.28,6661.28,Home & Kitchen,Tablet,Debit Card,Paid Ads,210,Churned,1,Churned
5830,1,1014.56,1014.56,Toys & Baby,Desktop,UPI,Organic Search,330,Churned,1,Churned
5834,1,1543.69,1543.69,Toys & Baby,Desktop,UPI,Direct,78,Active,0,High Risk
5837,1,187.52,187.52,Sports & Fitness,Mobile,Credit Card,Direct,126,Churned,1,Churned
5838,2,4807.65,2403.825,Electronics,Desktop,Credit Card,Organic Search,53,Active,0,Medium Risk
5839,1,660.25,660.25,Toys & Baby,Tablet,UPI,Social Media,79,Active,0,High Risk
5840,1,1668.56,1668.56,Electronics,Desktop,Credit Card,Organic Search,320,Churned,1,Churned
5845,1,2803.58,2803.58,Toys & Baby,Mobile,UPI,Organic Search,18,Active,0,Low Risk
5847,1,1229.98,1229.98,Home & Kitchen,Tablet,EMI,Paid Ads,120,Churned,1,Churned
5848,1,515.5,515.5,Fashion,Desktop,UPI,Email Campaign,33,Active,0,Medium Risk
5850,1,1276.46,1276.46,Toys & Baby,Desktop,Cash on Delivery,Email Campaign,14,Active,0,Low Risk
5852,3,8973.34,2991.1133333333332,Beauty & Personal Care,Mobile,Debit Card,Organic Search,4,Active,0,Low Risk
5858,2,5974.68,2987.34,Grocery,Desktop,Debit Card,Paid Ads,55,Active,0,Medium Risk
5860,2,4225.01,2112.505,Beauty & Personal Care,Desktop,Debit Card,Email Campaign,140,Churned,1,Churned
5863,2,3859.38,1929.69,Toys & Baby,Desktop,EMI,Organic Search,88,Active,0,High Risk
5864,2,1423.8500000000001,711.9250000000001,Home & Kitchen,Desktop,Cash on Delivery,Email Campaign,76,Active,0,High Risk
5869,1,5321.72,5321.72,Toys & Baby,Desktop,Debit Card,Paid Ads,231,Churned,1,Churned
5872,1,1639.93,1639.93,Fashion,Desktop,UPI,Organic Search,60,Active,0,Medium Risk
5875,1,4387.44,4387.44,Beauty & Personal Care,Desktop,Cash on Delivery,Direct,257,Churned,1,Churned
5876,1,2264.48,2264.48,Toys & Baby,Tablet,Net Banking,Direct,119,Churned,1,Churned
5877,1,554.03,554.03,Beauty & Personal Care,Mobile,UPI,Paid Ads,168,Churned,1,Churned
5880,2,4883.01,2441.505,Grocery,Desktop,Debit Card,Paid Ads,173,Churned,1,Churned
5884,1,684.24,684.24,Home & Kitchen,Desktop,Debit Card,Direct,87,Active,0,High Risk
5885,1,84.96,84.96,Sports & Fitness,Desktop,Credit Card,Referral,330,Churned,1,Churned
5886,1,1609.88,1609.88,Beauty & Personal Care,Desktop,Debit Card,Direct,65,Active,0,High Risk
5888,1,464.76,464.76,Fashion,Mobile,Net Banking,Organic Search,143,Churned,1,Churned
5889,3,5474.77,1824.9233333333334,Books,Desktop,Credit Card,Referral,56,Active,0,Medium Risk
5893,1,574.56,574.56,Fashion,Desktop,Net Banking,Organic Search,88,Active,0,High Risk
5894,1,1318.08,1318.08,Home & Kitchen,Desktop,EMI,Social Media,96,Churned,1,Churned
5895,2,2113.96,1056.98,Electronics,Desktop,Debit Card,Email Campaign,95,Churned,1,Churned
5902,1,2075.62,2075.62,Beauty & Personal Care,Desktop,Net Banking,Social Media,117,Churned,1,Churned
5903,1,1424.99,1424.99,Beauty & Personal Care,Tablet,Net Banking,Paid Ads,117,Churned,1,Churned
5904,2,2455.31,1227.655,Beauty & Personal Care,Desktop,Credit Card,Organic Search,184,Churned,1,Churned
5905,1,1440.58,1440.58,Fashion,Mobile,Cash on Delivery,Email Campaign,196,Churned,1,Churned
5906,1,250.93,250.93,Beauty & Personal Care,Desktop,Credit Card,Referral,157,Churned,1,Churned
5909,2,6184.5,3092.25,Beauty & Personal Care,Desktop,Credit Card,Email Campaign,324,Churned,1,Churned
5910,1,796.09,796.09,Grocery,Mobile,Net Banking,Referral,25,Active,0,Low Risk
5915,1,5287.19,5287.19,Toys & Baby,Tablet,EMI,Paid Ads,276,Churned,1,Churned
5918,2,3059.07,1529.535,Books,Desktop,Cash on Delivery,Referral,95,Churned,1,Churned
5920,2,4470.3,2235.15,Electronics,Mobile,Credit Card,Email Campaign,267,Churned,1,Churned
5921,2,7634.02,3817.01,Grocery,Desktop,Debit Card,Email Campaign,64,Active,0,High Risk
5923,1,1037.8,1037.8,Electronics,Tablet,Net Banking,Email Campaign,40,Active,0,Medium Risk
5924,3,3255.02,1085.0066666666667,Books,Mobile,Net Banking,Direct,1,Active,0,Low Risk
5925,1,184.5,184.5,Electronics,Mobile,Debit Card,Social Media,279,Churned,1,Churned
5926,3,3734.0,1244.6666666666667,Beauty & Personal Care,Mobile,EMI,Email Campaign,8,Active,0,Low Risk
5932,1,909.21,909.21,Electronics,Tablet,UPI,Organic Search,314,Churned,1,Churned
5933,1,2290.32,2290.32,Beauty & Personal Care,Desktop,EMI,Direct,110,Churned,1,Churned
5934,1,1934.72,1934.72,Sports & Fitness,Desktop,Net Banking,Social Media,293,Churned,1,Churned
5936,1,1344.64,1344.64,Fashion,Mobile,EMI,Email Campaign,289,Churned,1,Churned
5938,1,2953.72,2953.72,Fashion,Desktop,Credit Card,Paid Ads,96,Churned,1,Churned
5939,1,4156.23,4156.23,Beauty & Personal Care,Desktop,Debit Card,Organic Search,144,Churned,1,Churned
5941,1,2470.8,2470.8,Beauty & Personal Care,Desktop,EMI,Email Campaign,32,Active,0,Medium Risk
5942,2,6460.49,3230.245,Books,Desktop,Debit Card,Paid Ads,44,Active,0,Medium Risk
5943,1,475.63,475.63,Grocery,Mobile,UPI,Email Campaign,285,Churned,1,Churned
5944,3,2372.7200000000003,790.9066666666668,Books,Desktop,Net Banking,Social Media,84,Active,0,High Risk
5946,1,2888.49,2888.49,Fashion,Mobile,UPI,Social Media,365,Churned,1,Churned
5949,1,1833.37,1833.37,Toys & Baby,Desktop,EMI,Paid Ads,26,Active,0,Low Risk
5952,3,10124.29,3374.763333333334,Books,Mobile,Debit Card,Email Campaign,136,Churned,1,Churned
5956,1,5080.54,5080.54,Home & Kitchen,Mobile,Debit Card,Direct,233,Churned,1,Churned
5958,1,1965.47,1965.47,Electronics,Mobile,Net Banking,Organic Search,49,Active,0,Medium Risk
5960,1,5352.26,5352.26,Toys & Baby,Mobile,Net Banking,Paid Ads,30,Active,0,Low Risk
5961,1,5472.29,5472.29,Toys & Baby,Desktop,Debit Card,Social Media,305,Churned,1,Churned
5965,1,950.8,950.8,Books,Desktop,Net Banking,Email Campaign,32,Active,0,Medium Risk
5970,1,1772.96,1772.96,Toys & Baby,Desktop,UPI,Referral,12,Active,0,Low Risk
5972,1,1660.75,1660.75,Books,Mobile,Net Banking,Email Campaign,286,Churned,1,Churned
5973,2,1992.8,996.4,Home & Kitchen,Desktop,Debit Card,Direct,170,Churned,1,Churned
5975,1,704.02,704.02,Home & Kitchen,Desktop,EMI,Paid Ads,43,Active,0,Medium Risk
5976,1,173.72,173.72,Fashion,Desktop,Debit Card,Organic Search,79,Active,0,High Risk
5977,1,2180.96,2180.96,Toys & Baby,Mobile,EMI,Organic Search,214,Churned,1,Churned
5979,3,2977.09,992.3633333333333,Fashion,Mobile,EMI,Direct,192,Churned,1,Churned
5981,2,3929.55,1964.775,Books,Desktop,Debit Card,Organic Search,137,Churned,1,Churned
5982,1,1115.64,1115.64,Beauty & Personal Care,Desktop,Cash on Delivery,Direct,151,Churned,1,Churned
5985,1,1616.39,1616.39,Home & Kitchen,Mobile,Debit Card,Social Media,203,Churned,1,Churned
5989,2,1368.8200000000002,684.4100000000001,Electronics,Desktop,Credit Card,Organic Search,99,Churned,1,Churned
5993,1,1566.6,1566.6,Electronics,Desktop,EMI,Organic Search,293,Churned,1,Churned
5994,1,684.72,684.72,Sports & Fitness,Desktop,Net Banking,Paid Ads,104,Churned,1,Churned
5996,2,2586.74,1293.37,Electronics,Desktop,Net Banking,Referral,123,Churned,1,Churned
5997,1,319.13,319.13,Beauty & Personal Care,Desktop,Credit Card,Paid Ads,230,Churned,1,Churned
5999,3,4053.8099999999995,1351.2699999999998,Fashion,Desktop,Credit Card,Direct,30,Active,0,Low Risk
6000,1,588.74,588.74,Sports & Fitness,Desktop,UPI,Organic Search,331,Churned,1,Churned
6005,3,3645.11,1215.0366666666666,Grocery,Desktop,Cash on Delivery,Direct,20,Active,0,Low Risk
6006,1,766.38,766.38,Sports & Fitness,Mobile,UPI,Paid Ads,72,Active,0,High Risk
6007,1,1908.3,1908.3,Toys & Baby,Tablet,Cash on Delivery,Referral,321,Churned,1,Churned
6010,1,377.58,377.58,Grocery,Desktop,Debit Card,Email Campaign,62,Active,0,High Risk
6011,1,3368.28,3368.28,Home & Kitchen,Mobile,Credit Card,Organic Search,4,Active,0,Low Risk
6013,1,621.54,621.54,Electronics,Desktop,Credit Card,Email Campaign,350,Churned,1,Churned
6018,1,843.21,843.21,Electronics,Desktop,Debit Card,Organic Search,28,Active,0,Low Risk
6019,2,1951.97,975.985,Fashion,Desktop,Cash on Delivery,Organic Search,63,Active,0,High Risk
6020,1,821.05,821.05,Grocery,Desktop,Cash on Delivery,Email Campaign,360,Churned,1,Churned
6021,1,2497.51,2497.51,Home & Kitchen,Mobile,Debit Card,Organic Search,88,Active,0,High Risk
6024,1,1407.37,1407.37,Beauty & Personal Care,Mobile,Cash on Delivery,Organic Search,355,Churned,1,Churned
6025,1,2584.7,2584.7,Books,Desktop,Net Banking,Paid Ads,303,Churned,1,Churned
6026,1,776.79,776.79,Grocery,Mobile,Debit Card,Organic Search,129,Churned,1,Churned
6027,1,704.19,704.19,Books,Tablet,EMI,Organic Search,167,Churned,1,Churned
6028,2,2721.99,1360.995,Fashion,Desktop,Cash on Delivery,Paid Ads,4,Active,0,Low Risk
6031,1,805.05,805.05,Grocery,Mobile,Net Banking,Referral,88,Active,0,High Risk
6035,1,2649.55,2649.55,Toys & Baby,Desktop,EMI,Paid Ads,269,Churned,1,Churned
6036,1,2799.21,2799.21,Electronics,Mobile,UPI,Referral,319,Churned,1,Churned
6038,2,5932.62,2966.31,Electronics,Desktop,Net Banking,Direct,13,Active,0,Low Risk
